repo_url,VendorName,Product,ProductCategory,Total Sites,US Sites,Total Enterprises,Enterprises in US,gh_stars,gh_forks,gh_open_issues,gh_watchers,gh_language,gh_created_at,gh_updated_at,gh_pushed_at,gh_default_branch,gh_license,gh_archived,gh_size_kb,sbom_file,vuln_file,total_libraries,unique_libraries,syft_languages,syft_pkg_types,unique_lib_versions,vuln_lib_count,pct_libs_vulnerable,total_vulns,unique_cves,critical,high,medium,low,fixable,not_fixed,avg_cvss,max_cvss,avg_risk,max_risk,avg_epss,max_epss,grype_languages,grype_pkg_types,cwes,pct_fixable,pct_enterprises,active
https://github.com/TritonDataCenter/smartos-live,Joyent,SmartOS,Operating System,181,55,70.0,22,1657.0,248.0,363.0,166.0,C,2011-08-14T01:08:28Z,2026-03-21T06:52:00Z,2026-03-30 15:33:33+00:00,master,,False,52365.0,,,3.0,3.0,javascript,npm,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,True
https://github.com/TryGhost/Ghost,GHOST,Ghost,Web Content Management Systems,10548,4485,5838.0,1732,52243.0,11408.0,361.0,1011.0,JavaScript,2013-05-04T11:09:13Z,2026-03-30T17:31:36Z,2026-03-30 17:41:40+00:00,main,MIT,False,456146.0,,,3800.0,2969.0,javascript,binary; github-action; npm,3779.0,66.0,2.22,150.0,114.0,11.0,72.0,45.0,22.0,140.0,10.0,6.69,9.8,0.65,65.99,0.01,0.85,javascript,github-action; npm,CWE-116; CWE-79; CWE-94; CWE-120; CWE-1240; CWE-1259; CWE-287; NVD-CWE-Other; CWE-1284; CWE-1284; CWE-248; CWE-1286; CWE-1288; CWE-20; CWE-1321; CWE-1321; CWE-770; CWE-1321; CWE-79; CWE-1333; CWE-1333; CWE-400; CWE-172; CWE-792; CWE-176; CWE-352; CWE-367; CWE-184; CWE-697; CWE-185; CWE-190; CWE-20; CWE-200; CWE-200; CWE-538; CWE-541; CWE-20; CWE-248; CWE-20; CWE-347; CWE-20; CWE-754; CWE-22; CWE-22; CWE-27; CWE-22; CWE-59; CWE-241; CWE-284; CWE-285; CWE-863; CWE-287; CWE-347; CWE-295; CWE-327; CWE-330; CWE-338; CWE-346; CWE-352; CWE-347; CWE-400; CWE-400; CWE-770; CWE-401; CWE-409; CWE-436; CWE-444; CWE-459; CWE-476; CWE-601; CWE-674; CWE-703; CWE-705; CWE-74; CWE-74; CWE-79; CWE-754; CWE-770; CWE-772; CWE-776; CWE-78; CWE-94; CWE-79; CWE-79; CWE-94; CWE-835; CWE-843; CWE-94; CWE-89; CWE-918; CWE-918; CWE-941; CWE-93; CWE-94,93.33,0.01,True
https://github.com/VirtoCommerce/vc-platform,VIRTO SOLUTIONS LTD,Virto Commerce,E-Commerce Platform/Software,168,166,17.0,16,1286.0,855.0,60.0,140.0,C#,2013-10-24T07:44:30Z,2026-03-27T22:31:10Z,2026-03-30 13:05:35+00:00,dev,NOASSERTION,False,241563.0,,,76.0,55.0,,github-action; github-action-workflow,62.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,True
https://github.com/VoltDB/voltdb,VoltDB,VoltDB,Database Management,7723,3860,1777.0,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,False
https://github.com/Waikato/weka-3.8,University of Waikato,Weka,Data Science & Machine Learning,25322,17289,4230.0,2292,190.0,99.0,18.0,7.0,Java,2018-05-30T09:25:20Z,2026-03-28T06:55:43Z,2022-08-10 01:25:51+00:00,master,,True,293979.0,,,613.0,535.0,java,binary; java-archive,582.0,20.0,3.74,76.0,51.0,13.0,30.0,32.0,1.0,58.0,18.0,7.05,9.9,4.22,68.08,0.06,0.9,java,java-archive,CWE-120; CWE-121; CWE-502; CWE-674; CWE-121; CWE-121; CWE-502; CWE-121; CWE-787; CWE-130; CWE-770; CWE-130; NVD-CWE-Other; CWE-20; CWE-200; CWE-209; CWE-20; CWE-22; CWE-20; CWE-770; CWE-264; CWE-269; CWE-287; CWE-295; CWE-378; CWE-732; CWE-400; CWE-502; CWE-552; CWE-611; CWE-74; CWE-770; CWE-776; CWE-787; CWE-79; CWE-834; CWE-835; CWE-835; CWE-89; CWE-94; NVD-CWE-Other,76.32,0.01,False
https://github.com/WebsiteBaker-modules/websitebaker,WebsiteBaker Org. e.V.,WebsiteBaker,Web Content Management Systems,215835,151712,56796.0,23824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,False
https://github.com/WellCommerce/WellCommerce,WellCommerce,WellCommerce,E-Commerce Platform/Software,9,0,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,False
https://github.com/WordPress/WordPress,WordPress,WordPress,Web Content Management Systems,7357440,3109250,4676076.0,1536192,20984.0,12928.0,11.0,1428.0,PHP,2011-12-01T07:05:17Z,2026-03-30T14:28:28Z,2026-03-30 14:28:06+00:00,master,NOASSERTION,False,628255.0,,,10.0,10.0,javascript,npm,10.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,,,javascript,npm,,0.0,11.28,True
https://github.com/XOOPS/XoopsCore25,xoops.org,XOOPS,Web Content Management Systems,13671,8595,5998.0,3463,73.0,63.0,15.0,19.0,PHP,2015-09-22T13:21:34Z,2026-03-30T11:16:41Z,2026-03-30 11:16:45+00:00,master,GPL-2.0,False,63082.0,,,15.0,10.0,,github-action,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.01,True
https://github.com/abantecart/abantecart-src,AbanteCart,AbanteCart,E-Commerce Platform/Software,117,40,101.0,26,150.0,170.0,10.0,35.0,PHP,2011-12-04T17:15:38Z,2026-02-03T13:49:26Z,2026-03-30 16:42:59+00:00,master,OSL-3.0,False,159084.0,,,112.0,92.0,java; php,binary; github-action; java-archive; php-composer,97.0,1.0,1.09,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.3,6.3,0.0,0.0,0.0,0.0,php,php-composer,CWE-88,100.0,0.0,True
https://github.com/aerospike/aerospike-server,Aerospike,Aerospike,Database Management,23217,12509,5105.0,1966,1328.0,198.0,6.0,85.0,C,2018-03-08T00:59:46Z,2026-03-22T03:32:42Z,2026-03-16 22:40:12+00:00,master,NOASSERTION,False,6513.0,,,22.0,18.0,,github-action; github-action-workflow,18.0,1.0,5.56,6.0,2.0,0.0,0.0,6.0,0.0,6.0,0.0,4.6,4.6,0.04,0.05,0.0,0.0,,github-action,CWE-693; CWE-863,100.0,0.01,True
https://github.com/akka/akka-http,Lightbend,Akka HTTP,Frameworks & Libraries,48560,37119,4689.0,1711,1348.0,587.0,580.0,69.0,Scala,2016-08-19T11:33:36Z,2026-03-26T12:39:35Z,2026-03-26 12:39:32+00:00,main,NOASSERTION,False,18761.0,,,54.0,28.0,java,github-action; java-archive,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.01,True
https://github.com/alkacon/opencms-core,Alkacon Software GmbH,OpenCms,Web Content Management Systems,37458,20476,8471.0,1928,565.0,683.0,14.0,93.0,Java,2011-06-28T11:17:50Z,2026-03-25T00:00:37Z,2026-03-25 00:00:11+00:00,master,LGPL-2.1,False,995965.0,,,36.0,34.0,java,binary; java-archive,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.02,True
https://github.com/angular/angular,Angular,AngularJS,Frameworks & Libraries,1575125,828513,540504.0,213320,100102.0,27149.0,1115.0,2966.0,TypeScript,2014-09-18T16:12:01Z,2026-03-30T17:02:41Z,2026-03-30 10:47:07+00:00,main,MIT,False,621197.0,,,17218.0,2441.0,javascript,github-action; npm,2990.0,24.0,0.98,279.0,49.0,11.0,88.0,154.0,26.0,235.0,44.0,6.25,9.8,0.35,18.12,0.01,0.19,javascript,npm,CWE-116; CWE-79; CWE-94; CWE-1289; NVD-CWE-Other; CWE-1321; CWE-1321; CWE-79; CWE-1333; CWE-1333; CWE-400; CWE-20; CWE-201; CWE-359; CWE-20; NVD-CWE-Other; CWE-22; CWE-330; CWE-352; CWE-400; CWE-59; CWE-674; CWE-705; CWE-754; CWE-79; CWE-791; CWE-791; NVD-CWE-Other; CWE-843; CWE-94; CWE-918,84.23,1.3,True
https://github.com/angular/components,Google,Angular Material,Frameworks & Libraries,9541,4378,3416.0,1372,25010.0,6845.0,2007.0,861.0,TypeScript,2016-01-04T18:50:02Z,2026-03-30T07:53:06Z,2026-03-30 09:46:07+00:00,main,MIT,False,152217.0,,,5383.0,1880.0,javascript,github-action; npm,3067.0,39.0,2.07,246.0,76.0,2.0,151.0,62.0,31.0,243.0,3.0,6.78,9.8,0.06,3.66,0.0,0.06,javascript,npm,CWE-116; CWE-79; CWE-94; CWE-1188; CWE-1284; CWE-248; CWE-1321; CWE-1321; CWE-79; CWE-1333; CWE-1333; CWE-400; CWE-176; CWE-352; CWE-367; CWE-190; CWE-20; CWE-200; CWE-22; CWE-284; CWE-200; CWE-23; CWE-284; CWE-201; CWE-359; CWE-20; CWE-347; CWE-20; CWE-754; CWE-22; CWE-22; CWE-59; CWE-241; CWE-295; CWE-330; CWE-347; CWE-362; CWE-400; CWE-407; CWE-409; CWE-436; CWE-444; CWE-59; CWE-674; CWE-705; CWE-754; CWE-770; CWE-78; CWE-79; CWE-835; CWE-843; CWE-94; CWE-918; CWE-93; CWE-94,98.78,0.01,True
https://github.com/ansible/ansible,Red Hat,Ansible,Application Development Tools,669394,422046,157517.0,69193,68360.0,24164.0,792.0,1871.0,Python,2012-03-06T14:58:02Z,2026-03-30T16:49:33Z,2026-03-28 12:19:07+00:00,devel,GPL-3.0,False,263746.0,,,59.0,49.0,python,python,49.0,2.0,4.08,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.5,3.3,0.0,0.0,0.0,0.0,python,python,CWE-1333; CWE-400,50.0,0.38,True
https://github.com/ant-design/ant-design,Ant Design,Ant Design,Programming Languages,56519,4976,6447.0,1514,97749.0,54572.0,1357.0,240.0,TypeScript,2015-04-24T15:37:24Z,2026-03-30T15:40:39Z,2026-03-30 15:40:27+00:00,master,MIT,False,257795.0,,,106.0,60.0,,github-action,60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.02,True
https://github.com/aolserver/aolserver,Verizon Media,AOLserver,Server,527,279,142.0,62,313.0,46.0,6.0,12.0,C,2010-04-10T03:11:20Z,2026-02-25T23:12:39Z,2022-10-11 07:03:23+00:00,master,NOASSERTION,False,6267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,False
https://github.com/apache/accumulo,The Apache Software Foundation,Apache Accumulo,Database Management,14611,9648,2922.0,1492,1140.0,478.0,352.0,73.0,Java,2011-10-06T07:00:09Z,2026-03-29T06:51:06Z,2026-03-27 22:37:37+00:00,main,Apache-2.0,False,119803.0,,,169.0,161.0,java,github-action; java-archive,161.0,1.0,0.62,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.3,9.3,0.46,0.46,0.01,0.01,java,java-archive,CWE-502,100.0,0.01,True
https://github.com/apache/ambari,The Apache Software Foundation,Apache Ambari,Big Data Processing,131790,74902,28330.0,10334,2297.0,1742.0,136.0,195.0,Java,2011-09-23T07:00:08Z,2026-03-27T03:33:24Z,2026-02-20 08:19:55+00:00,trunk,Apache-2.0,False,377283.0,,,3437.0,1291.0,java; javascript; python,java-archive; npm; python,1716.0,143.0,11.08,1152.0,378.0,144.0,584.0,330.0,94.0,1080.0,72.0,7.09,9.8,3.01,98.7,0.04,0.94,java; javascript,java-archive; npm,CWE-1050; CWE-400; CWE-113; CWE-115; CWE-436; CWE-116; CWE-79; CWE-94; CWE-116; CWE-91; CWE-119; CWE-120; CWE-121; CWE-502; CWE-674; CWE-121; CWE-121; CWE-502; CWE-121; CWE-787; CWE-125; CWE-125; CWE-126; CWE-1286; CWE-601; CWE-1288; CWE-20; CWE-130; CWE-770; CWE-130; NVD-CWE-Other; CWE-1321; CWE-1321; CWE-471; CWE-1321; CWE-770; CWE-1321; CWE-79; CWE-1333; CWE-1333; CWE-400; CWE-1333; NVD-CWE-Other; CWE-176; CWE-352; CWE-367; CWE-178; CWE-184; CWE-502; CWE-184; CWE-697; CWE-185; CWE-770; CWE-190; CWE-20; CWE-200; CWE-200; CWE-502; CWE-200; CWE-732; CWE-209; CWE-20; CWE-201; CWE-20; CWE-22; CWE-20; CWE-400; CWE-20; CWE-754; CWE-22; CWE-22; CWE-269; CWE-22; CWE-27; CWE-22; CWE-59; CWE-22; CWE-61; CWE-241; CWE-248; CWE-254; CWE-264; CWE-269; CWE-276; CWE-284; CWE-284; NVD-CWE-Other; CWE-285; CWE-295; CWE-306; CWE-502; CWE-94; CWE-330; CWE-330; CWE-338; CWE-346; CWE-352; CWE-362; CWE-367; CWE-378; CWE-378; CWE-379; CWE-668; CWE-378; CWE-732; CWE-399; CWE-399; CWE-400; CWE-400; CWE-400; CWE-502; CWE-400; CWE-674; CWE-400; CWE-674; CWE-787; CWE-400; CWE-74; CWE-400; CWE-770; CWE-400; CWE-917; CWE-405; CWE-407; CWE-425; CWE-434; CWE-502; CWE-444; CWE-471; CWE-502; CWE-502; CWE-73; CWE-502; CWE-78; CWE-94; CWE-502; CWE-835; CWE-502; CWE-918; CWE-502; CWE-94; CWE-502; NVD-CWE-Other; CWE-532; CWE-552; CWE-59; CWE-59; CWE-61; CWE-601; CWE-601; CWE-918; CWE-611; CWE-639; CWE-667; CWE-674; CWE-696; CWE-732; CWE-74; CWE-754; CWE-755; CWE-770; CWE-776; CWE-77; CWE-94; CWE-78; CWE-787; CWE-78; CWE-94; CWE-79; CWE-834; CWE-835; CWE-835; CWE-843; CWE-843; CWE-94; CWE-862; CWE-863; CWE-88; CWE-89; CWE-917; CWE-918; CWE-94; NVD-CWE-Other,93.75,0.07,False
https://github.com/apache/apex-core,The Apache Software Foundation,Apache Apex,Big Data Processing,3704,2426,643.0,388,350.0,171.0,2.0,47.0,Java,2015-08-25T07:00:05Z,2025-11-09T12:19:27Z,2021-06-07 08:25:09+00:00,master,Apache-2.0,True,14807.0,,,68.0,61.0,java,java-archive,65.0,8.0,13.11,26.0,25.0,4.0,10.0,11.0,1.0,24.0,2.0,7.08,9.8,3.42,69.55,0.04,0.93,java,java-archive,CWE-130; NVD-CWE-Other; CWE-20; CWE-200; CWE-200; CWE-732; CWE-22; CWE-264; CWE-284; CWE-284; NVD-CWE-Other; CWE-346; CWE-378; CWE-379; NVD-CWE-Other; CWE-502; CWE-59; CWE-611; CWE-668; CWE-755; CWE-78; CWE-787; CWE-863,92.31,0.0,False
https://github.com/apache/cassandra,The Apache Software Foundation,Apache Cassandra,Database Management,399817,269036,80149.0,44359,9675.0,3854.0,615.0,430.0,Java,2009-05-21T02:10:09Z,2026-03-30T00:00:37Z,2026-03-27 17:07:58+00:00,trunk,Apache-2.0,False,458620.0,,,6.0,6.0,python,github-action; python,6.0,1.0,16.67,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.4,5.4,0.11,0.11,0.0,0.0,python,python,CWE-1336,100.0,0.19,True
https://github.com/apache/chukwa,The Apache Software Foundation,Apache Chukwa,Database Management,5477,4025,914.0,416,85.0,39.0,3.0,15.0,Java,2012-04-07T07:00:24Z,2026-02-12T16:47:51Z,2019-03-31 22:35:18+00:00,master,Apache-2.0,True,49152.0,,,91.0,80.0,java,binary; java-archive,90.0,22.0,27.5,87.0,71.0,24.0,36.0,22.0,5.0,68.0,19.0,7.55,10.0,15.4,98.7,0.19,0.94,java,java-archive,CWE-20; CWE-200; CWE-732; CWE-208; CWE-22; CWE-248; CWE-835; CWE-264; CWE-284; CWE-284; NVD-CWE-Other; CWE-287; CWE-295; CWE-306; CWE-400; CWE-310; CWE-321; CWE-378; CWE-378; CWE-732; CWE-399; CWE-400; CWE-502; CWE-552; CWE-59; CWE-601; CWE-639; CWE-674; CWE-73; CWE-770; CWE-78; CWE-787; CWE-79; CWE-79; CWE-87; CWE-79; NVD-CWE-Other; CWE-835; CWE-862; CWE-863; CWE-89,78.16,0.0,False
https://github.com/apache/cloudstack,Citrix Systems Inc,CloudStack,Infrastructure as a Service,21241,12123,6683.0,4899,2849.0,1291.0,689.0,143.0,Java,2013-04-29T22:27:12Z,2026-03-30T14:04:51Z,2026-03-30 16:00:41+00:00,main,Apache-2.0,False,656056.0,,,1177.0,1151.0,java; javascript,deb; github-action; java-archive; npm,1157.0,64.0,5.56,110.0,101.0,9.0,42.0,46.0,13.0,99.0,11.0,6.74,9.8,3.32,65.99,0.05,0.94,java; javascript,java-archive; npm,CWE-1050; CWE-400; CWE-120; CWE-121; CWE-121; CWE-502; CWE-1240; CWE-125; CWE-1284; CWE-130; CWE-1321; CWE-1333; CWE-1333; CWE-400; CWE-176; CWE-352; CWE-367; CWE-178; CWE-185; CWE-20; CWE-200; CWE-203; CWE-20; CWE-601; CWE-20; CWE-94; CWE-22; CWE-22; CWE-59; CWE-269; CWE-552; CWE-284; CWE-295; CWE-295; CWE-297; CWE-330; CWE-347; CWE-352; CWE-378; CWE-732; CWE-400; CWE-400; CWE-770; CWE-407; CWE-444; CWE-502; CWE-552; CWE-601; CWE-601; CWE-918; CWE-611; CWE-674; CWE-705; CWE-74; CWE-754; CWE-770; CWE-776; CWE-79; CWE-79; NVD-CWE-Other; CWE-835; CWE-918; CWE-918; CWE-941; NVD-CWE-Other,90.0,0.02,True
https://github.com/apache/couchdb,The Apache Software Foundation,Apache CouchDB,Database Management,78543,49946,18262.0,10597,6848.0,1068.0,367.0,219.0,Erlang,2009-05-21T02:03:38Z,2026-03-30T16:02:20Z,2026-03-29 21:53:35+00:00,main,Apache-2.0,False,48867.0,,,12.0,12.0,java; python,java-archive; python,12.0,1.0,8.33,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.4,4.4,0.0,0.0,0.0,0.0,python,python,CWE-377,100.0,0.04,True
https://github.com/apache/drill,The Apache Software Foundation,Apache Drill,Database Management,77058,51076,14544.0,5320,2013.0,984.0,128.0,141.0,Java,2012-09-05T07:00:26Z,2026-03-27T06:48:08Z,2026-03-13 14:35:42+00:00,master,Apache-2.0,False,70733.0,,,411.0,392.0,java,binary; github-action; java-archive,406.0,5.0,1.28,8.0,8.0,0.0,5.0,2.0,1.0,8.0,0.0,6.59,8.7,0.04,0.1,0.0,0.0,java,java-archive,CWE-125; CWE-201; CWE-125; CWE-787; CWE-20; CWE-280; CWE-295; CWE-350; CWE-532; CWE-611; CWE-732,100.0,0.04,True
https://github.com/apache/druid,druidio,Druid,Database Management,48199,28947,7234.0,2890,13965.0,3777.0,794.0,564.0,Java,2012-10-23T19:08:07Z,2026-03-30T15:08:54Z,2026-03-30 15:08:08+00:00,master,Apache-2.0,False,414653.0,,,2674.0,2217.0,java; javascript; python,github-action; github-action-workflow; java-archive; npm; python,2591.0,55.0,2.48,102.0,83.0,8.0,41.0,44.0,9.0,90.0,12.0,6.63,9.8,0.65,18.12,0.01,0.19,java; javascript,java-archive; npm,CWE-1050; CWE-400; CWE-120; CWE-1284; CWE-1321; CWE-1333; CWE-1333; CWE-400; CWE-185; CWE-190; CWE-20; CWE-20; CWE-347; CWE-20; CWE-915; NVD-CWE-Other; CWE-241; CWE-295; CWE-346; CWE-347; CWE-378; CWE-378; CWE-379; CWE-668; CWE-400; CWE-400; CWE-401; CWE-407; CWE-436; CWE-444; CWE-502; CWE-611; CWE-670; CWE-674; CWE-74; CWE-749; CWE-754; CWE-77; CWE-770; CWE-776; CWE-79; CWE-79; CWE-94; CWE-835; CWE-843; CWE-918; CWE-94,88.24,0.02,True
https://github.com/apache/flex-sdk,The Apache Software Foundation,Apache Flex,Application Development Tools,87557,69549,16731.0,10595,366.0,147.0,3.0,94.0,ActionScript,2012-08-30T07:00:23Z,2026-03-05T21:17:47Z,2024-03-04 21:47:43+00:00,develop,Apache-2.0,False,269028.0,,,12.0,10.0,java,binary; java-archive,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.04,False
https://github.com/apache/flink,The Apache Software Foundation,Apache Flink,Big Data Processing,672831,368263,159046.0,68632,25907.0,13907.0,321.0,916.0,Java,2014-06-07T07:00:10Z,2026-03-30T14:06:07Z,2026-03-30 14:05:28+00:00,master,Apache-2.0,False,543007.0,,,717.0,667.0,java; javascript; python,github-action; github-action-workflow; java-archive; npm; python,699.0,18.0,2.7,32.0,25.0,2.0,13.0,11.0,6.0,30.0,2.0,6.57,9.0,5.24,99.0,0.06,0.94,java; javascript; python,github-action; java-archive; npm; python,CWE-125; CWE-201; CWE-1321; CWE-1333; CWE-400; CWE-1336; CWE-1336; CWE-693; CWE-150; CWE-201; CWE-359; CWE-20; CWE-674; CWE-269; CWE-552; CWE-290; CWE-295; CWE-377; CWE-378; CWE-378; CWE-732; CWE-552; CWE-611; CWE-79; CWE-917; CWE-918,93.75,0.38,True
https://github.com/apache/flume,The Apache Software Foundation,Apache Flume,Big Data Processing,151708,108162,28178.0,16456,2558.0,1550.0,91.0,223.0,Java,2011-08-12T18:20:14Z,2026-03-20T11:43:18Z,2024-10-10 11:41:45+00:00,trunk,Apache-2.0,False,45138.0,,,153.0,143.0,java,binary; github-action; java-archive,151.0,15.0,10.49,34.0,34.0,9.0,12.0,11.0,2.0,27.0,7.0,7.27,10.0,5.46,75.73,0.06,0.8,java,java-archive,CWE-190; CWE-20; CWE-295; CWE-297; CWE-378; CWE-378; CWE-732; CWE-400; CWE-400; CWE-674; CWE-787; CWE-400; CWE-770; CWE-404; CWE-502; CWE-552; CWE-59; CWE-611; CWE-674; CWE-696; CWE-73; CWE-770; CWE-78; CWE-787; CWE-79; CWE-835; CWE-89,79.41,0.07,False
https://github.com/apache/giraph,The Apache Software Foundation,Apache Giraph,Big Data Processing,3291,2612,481.0,328,620.0,299.0,32.0,60.0,Java,2011-08-28T07:00:33Z,2026-03-08T18:21:33Z,2023-04-14 18:34:58+00:00,trunk,Apache-2.0,True,26962.0,,,63.0,62.0,java,java-archive,62.0,16.0,25.81,32.0,31.0,6.0,14.0,10.0,2.0,21.0,11.0,7.23,9.8,6.96,67.17,0.08,0.71,java,java-archive,CWE-20; CWE-200; CWE-732; CWE-20; CWE-22; CWE-295; CWE-306; CWE-400; CWE-378; CWE-732; CWE-400; CWE-400; CWE-674; CWE-787; CWE-444; CWE-502; CWE-552; CWE-611; CWE-639; CWE-674; CWE-696; CWE-770; CWE-787; CWE-862; CWE-89,65.62,0.0,False
https://github.com/apache/hadoop,The Apache Software Foundation,Apache Hadoop,Big Data Processing,1537800,952164,305735.0,161002,15511.0,9209.0,124.0,965.0,Java,2014-08-28T07:00:08Z,2026-03-30T10:39:42Z,2026-03-30 11:18:29+00:00,trunk,Apache-2.0,False,606646.0,,,1723.0,1366.0,java; javascript; python,github-action; java-archive; npm; python,1666.0,83.0,6.08,265.0,153.0,22.0,126.0,89.0,28.0,240.0,25.0,6.88,9.8,1.56,69.05,0.02,0.85,java; javascript,java-archive; npm,CWE-1050; CWE-400; CWE-115; CWE-436; CWE-116; CWE-79; CWE-94; CWE-116; CWE-91; CWE-119; CWE-121; CWE-125; CWE-126; CWE-1286; CWE-601; CWE-1288; CWE-20; CWE-1289; NVD-CWE-Other; CWE-1321; CWE-1321; CWE-471; CWE-1321; CWE-770; CWE-1321; CWE-79; CWE-1333; CWE-1333; CWE-400; CWE-1333; NVD-CWE-Other; CWE-176; CWE-352; CWE-367; CWE-20; CWE-200; CWE-200; CWE-601; CWE-200; CWE-922; CWE-20; CWE-400; CWE-20; CWE-601; CWE-20; CWE-754; CWE-212; CWE-22; CWE-22; CWE-269; CWE-22; CWE-27; CWE-22; CWE-59; CWE-23; CWE-241; CWE-248; CWE-250; NVD-CWE-Other; CWE-269; CWE-285; CWE-295; CWE-330; CWE-346; CWE-367; CWE-400; CWE-400; CWE-674; CWE-787; CWE-400; CWE-770; CWE-405; CWE-407; CWE-434; CWE-913; CWE-471; CWE-502; CWE-522; CWE-532; CWE-59; CWE-59; CWE-61; CWE-611; CWE-668; CWE-696; CWE-732; CWE-74; CWE-754; CWE-770; CWE-78; CWE-79; CWE-791; CWE-791; NVD-CWE-Other; CWE-843; CWE-843; CWE-94; CWE-89; CWE-918; CWE-94; NVD-CWE-Other,90.57,0.74,True
https://github.com/apache/hbase,Hbase,Hbase,Data Integration,758634,433594,150010.0,78058,5574.0,3395.0,363.0,384.0,Java,2014-05-23T07:00:07Z,2026-03-30T10:45:55Z,2026-03-30 10:28:08+00:00,master,Apache-2.0,False,514001.0,,,783.0,698.0,java; javascript; python,github-action; java-archive; npm; python,773.0,2.0,0.29,4.0,4.0,0.0,2.0,1.0,1.0,4.0,0.0,5.65,7.5,0.02,0.03,0.0,0.0,javascript; python,npm; python,CWE-1333; CWE-1333; CWE-400,100.0,0.36,True
https://github.com/apache/hive,APACHE,Hive,Database Management,1231444,700308,231090.0,113800,6013.0,4789.0,62.0,307.0,Java,2009-05-21T02:31:01Z,2026-03-30T13:15:28Z,2026-03-27 08:39:22+00:00,master,Apache-2.0,False,749464.0,,,458.0,445.0,java,github-action; java-archive,457.0,15.0,3.37,33.0,30.0,3.0,13.0,12.0,5.0,21.0,12.0,6.64,9.8,1.04,10.78,0.01,0.12,java,java-archive,CWE-1286; NVD-CWE-Other; CWE-20; CWE-22; CWE-284; NVD-CWE-Other; CWE-285; CWE-288; CWE-290; CWE-295; CWE-295; CWE-350; CWE-378; CWE-379; CWE-668; CWE-378; CWE-732; CWE-400; CWE-444; CWE-532; CWE-552; CWE-611; CWE-611; CWE-91; CWE-674; CWE-770; CWE-78; CWE-835; CWE-94,63.64,0.56,True
https://github.com/apache/httpd,The Apache Software Foundation,Apache HTTP Server,Application Server Software,110325,63619,18846.0,6247,3942.0,1229.0,91.0,227.0,C,2009-05-20T02:02:59Z,2026-03-30T14:20:59Z,2026-03-28 12:48:15+00:00,trunk,Apache-2.0,False,350418.0,,,7.0,6.0,,github-action,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.05,True
https://github.com/apache/jmeter,The Apache Software Foundation,Apache JMeter,Testing & QA,430060,256638,94505.0,43191,9299.0,2274.0,938.0,317.0,Java,2010-05-26T23:38:07Z,2026-03-30T10:56:20Z,2026-03-28 09:52:24+00:00,master,Apache-2.0,False,136067.0,,,29.0,23.0,java; javascript,github-action; java-archive; npm,26.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.23,True
https://github.com/apache/kafka,The Apache Software Foundation,Apache Kafka,Big Data Processing,618199,367007,130978.0,60033,32235.0,15070.0,320.0,1047.0,Java,2011-08-15T18:06:16Z,2026-03-30T16:13:34Z,2026-03-30 16:00:20+00:00,trunk,Apache-2.0,False,282801.0,,,100.0,63.0,java; python,github-action; github-action-workflow; java-archive; python,63.0,2.0,3.17,7.0,3.0,3.0,0.0,4.0,0.0,7.0,0.0,7.19,9.4,41.42,96.6,0.09,0.21,python,github-action; python,CWE-377; CWE-506; CWE-78,100.0,0.32,True
